,word,index,frequency
3140,expression,3140,-9.755369706891289
3141,divided,3141,-9.755369706891289
3142,transporting,3142,-9.755369706891289
3143,citrus,3143,-9.755369706891289
3144,camouflage,3144,-9.755369706891289
3145,goose,3145,-9.755369706891289
3146,marketplace,3146,-9.755369706891289
3147,crocheted,3147,-9.755369706891289
3148,rather,3148,-9.755369706891289
3149,triple,3149,-9.755369706891289
3150,iphone,3150,-9.755369706891289
3151,analog,3151,-9.755369706891289
3152,knocked,3152,-9.755369706891289
3153,racer,3153,-9.755369706891289
3154,serious,3154,-9.755369706891289
3155,attending,3155,-9.755369706891289
3156,political,3156,-9.755369706891289
3157,camel,3157,-9.755369706891289
3158,characters,3158,-9.755369706891289
3159,squirrel,3159,-9.755369706891289
3160,garnish,3160,-9.755369706891289
3161,haircut,3161,-9.755369706891289
3162,smothered,3162,-9.755369706891289
3163,climb,3163,-9.781345193294548
3164,splash,3164,-9.781345193294548
3165,reflective,3165,-9.781345193294548
3166,grinds,3166,-9.781345193294548
3167,garb,3167,-9.781345193294548
3168,stairway,3168,-9.781345193294548
3169,crown,3169,-9.781345193294548
3170,fixture,3170,-9.781345193294548
3171,shine,3171,-9.781345193294548
3172,visitors,3172,-9.781345193294548
3173,ornaments,3173,-9.781345193294548
3174,presents,3174,-9.781345193294548
3175,otherwise,3175,-9.781345193294548
3176,late,3176,-9.781345193294548
3177,fit,3177,-9.781345193294548
3178,lite,3178,-9.781345193294548
3179,theater,3179,-9.781345193294548
3180,oxen,3180,-9.781345193294548
3181,!,3181,-9.781345193294548
3182,flips,3182,-9.781345193294548
3183,raining,3183,-9.781345193294548
3184,facility,3184,-9.781345193294548
3185,businessman,3185,-9.781345193294548
3186,native,3186,-9.781345193294548
3187,district,3187,-9.781345193294548
3188,dome,3188,-9.781345193294548
3189,stalk,3189,-9.781345193294548
3190,ofa,3190,-9.781345193294548
3191,noodle,3191,-9.781345193294548
3192,skull,3192,-9.781345193294548
3193,guiding,3193,-9.781345193294548
3194,alert,3194,-9.781345193294548
3195,exotic,3195,-9.781345193294548
3196,tanker,3196,-9.781345193294548
3197,mix,3197,-9.781345193294548
3198,candies,3198,-9.781345193294548
3199,nursing,3199,-9.781345193294548
3200,chews,3200,-9.781345193294548
3201,winds,3201,-9.781345193294548
3202,returns,3202,-9.781345193294548
3203,renovated,3203,-9.80801344037671
3204,curly,3204,-9.80801344037671
3205,sparsely,3205,-9.80801344037671
3206,trashcan,3206,-9.80801344037671
3207,medicine,3207,-9.80801344037671
3208,should,3208,-9.80801344037671
3209,dense,3209,-9.80801344037671
3210,affixed,3210,-9.80801344037671
3211,radiator,3211,-9.80801344037671
3212,hidden,3212,-9.80801344037671
3213,shell,3213,-9.80801344037671
3214,adjusts,3214,-9.80801344037671
3215,sided,3215,-9.80801344037671
3216,conversing,3216,-9.80801344037671
3217,milling,3217,-9.80801344037671
3218,found,3218,-9.80801344037671
3219,courts,3219,-9.80801344037671
3220,stored,3220,-9.80801344037671
3221,crawling,3221,-9.80801344037671
3222,autumn,3222,-9.80801344037671
3223,appearing,3223,-9.80801344037671
3224,flowery,3224,-9.80801344037671
3225,ceremony,3225,-9.80801344037671
3226,dust,3226,-9.80801344037671
3227,instrument,3227,-9.80801344037671
3228,yield,3228,-9.80801344037671
3229,grove,3229,-9.80801344037671
3230,shaved,3230,-9.80801344037671
3231,idle,3231,-9.80801344037671
3232,stoplights,3232,-9.80801344037671
3233,twilight,3233,-9.80801344037671
3234,fedex,3234,-9.80801344037671
3235,needle,3235,-9.80801344037671
3236,positions,3236,-9.80801344037671
3237,dvd,3237,-9.80801344037671
3238,beached,3238,-9.80801344037671
3239,tofu,3239,-9.80801344037671
3240,lapse,3240,-9.80801344037671
3241,advertisements,3241,-9.80801344037671
3242,submerged,3242,-9.80801344037671
3243,gift,3243,-9.80801344037671
3244,sandwhich,3244,-9.80801344037671
3245,pita,3245,-9.80801344037671
3246,bagels,3246,-9.80801344037671
3247,rooms,3247,-9.835412414564825
3248,rust,3248,-9.835412414564825
3249,filthy,3249,-9.835412414564825
3250,handicap,3250,-9.835412414564825
3251,dairy,3251,-9.835412414564825
3252,household,3252,-9.835412414564825
3253,earth,3253,-9.835412414564825
3254,mass,3254,-9.835412414564825
3255,fine,3255,-9.835412414564825
3256,rv,3256,-9.835412414564825
3257,currently,3257,-9.835412414564825
3258,retail,3258,-9.835412414564825
3259,already,3259,-9.835412414564825
3260,reclining,3260,-9.835412414564825
3261,sunshine,3261,-9.835412414564825
3262,docks,3262,-9.835412414564825
3263,housing,3263,-9.835412414564825
3264,cramped,3264,-9.835412414564825
3265,pillars,3265,-9.835412414564825
3266,salmon,3266,-9.835412414564825
3267,delivering,3267,-9.835412414564825
3268,italian,3268,-9.835412414564825
3269,puppies,3269,-9.835412414564825
3270,pale,3270,-9.835412414564825
3271,chop,3271,-9.835412414564825
3272,laugh,3272,-9.835412414564825
3273,decorate,3273,-9.835412414564825
3274,lean,3274,-9.835412414564825
3275,crab,3275,-9.835412414564825
3276,enough,3276,-9.835412414564825
3277,diaper,3277,-9.835412414564825
3278,crystal,3278,-9.835412414564825
3279,surfboarding,3279,-9.835412414564825
3280,begin,3280,-9.835412414564825
3281,vending,3281,-9.835412414564825
3282,shooting,3282,-9.835412414564825
3283,engaging,3283,-9.835412414564825
3284,spinning,3284,-9.835412414564825
3285,scissor,3285,-9.835412414564825
3286,record,3286,-9.835412414564825
3287,west,3287,-9.835412414564825
3288,tier,3288,-9.835412414564825
3289,leap,3289,-9.835412414564825
3290,ascending,3290,-9.835412414564825
3291,trails,3291,-9.835412414564825
3292,salt,3292,-9.835412414564825
3293,named,3293,-9.835412414564825
3294,historical,3294,-9.835412414564825
3295,examining,3295,-9.835412414564825
3296,digging,3296,-9.835412414564825
3297,calves,3297,-9.835412414564825
3298,gone,3298,-9.835412414564825
3299,daisies,3299,-9.835412414564825
3300,sleigh,3300,-9.835412414564825
3301,galloping,3301,-9.835412414564825
3302,incline,3302,-9.835412414564825
3303,practices,3303,-9.835412414564825
3304,futon,3304,-9.835412414564825
3305,biscuits,3305,-9.835412414564825
3306,tournament,3306,-9.835412414564825
3307,goalie,3307,-9.835412414564825
3308,workstation,3308,-9.863583291531521
3309,blocked,3309,-9.863583291531521
3310,horizon,3310,-9.863583291531521
3311,basic,3311,-9.863583291531521
3312,handicapped,3312,-9.863583291531521
3313,rugs,3313,-9.863583291531521
3314,reflects,3314,-9.863583291531521
3315,chin,3315,-9.863583291531521
3316,residence,3316,-9.863583291531521
3317,bouncing,3317,-9.863583291531521
3318,metropolitan,3318,-9.863583291531521
3319,settings,3319,-9.863583291531521
3320,tattoo,3320,-9.863583291531521
3321,fedora,3321,-9.863583291531521
3322,heater,3322,-9.863583291531521
3323,kittens,3323,-9.863583291531521
3324,enormous,3324,-9.863583291531521
3325,waste,3325,-9.863583291531521
3326,extending,3326,-9.863583291531521
3327,vane,3327,-9.863583291531521
3328,nasty,3328,-9.863583291531521
3329,kayak,3329,-9.863583291531521
3330,ancient,3330,-9.863583291531521
3331,label,3331,-9.863583291531521
3332,dotted,3332,-9.863583291531521
3333,carried,3333,-9.863583291531521
3334,seeing,3334,-9.863583291531521
3335,foam,3335,-9.863583291531521
3336,coca,3336,-9.863583291531521
3337,alpine,3337,-9.863583291531521
3338,vanilla,3338,-9.863583291531521
3339,charging,3339,-9.863583291531521
3340,remains,3340,-9.863583291531521
3341,kits,3341,-9.863583291531521
3342,octopus,3342,-9.863583291531521
3343,recliner,3343,-9.863583291531521
3344,trey,3344,-9.863583291531521
3345,balanced,3345,-9.863583291531521
3346,sidecar,3346,-9.863583291531521
3347,interstate,3347,-9.863583291531521
3348,raspberries,3348,-9.863583291531521
3349,dragging,3349,-9.863583291531521
3350,bill,3350,-9.863583291531521
3351,calculator,3351,-9.863583291531521
3352,horse-drawn,3352,-9.863583291531521
3353,stars,3353,-9.863583291531521
3354,markers,3354,-9.863583291531521
3355,conductor,3355,-9.863583291531521
3356,tug,3356,-9.863583291531521
3357,foal,3357,-9.863583291531521
3358,baseman,3358,-9.863583291531521
3359,cole,3359,-9.863583291531521
3360,raquet,3360,-9.863583291531521
3361,laundry,3361,-9.892570828404773
3362,carton,3362,-9.892570828404773
3363,approach,3363,-9.892570828404773
3364,ornament,3364,-9.892570828404773
3365,teal,3365,-9.892570828404773
3366,bricked,3366,-9.892570828404773
3367,gadgets,3367,-9.892570828404773
3368,burner,3368,-9.892570828404773
3369,beers,3369,-9.892570828404773
3370,thread,3370,-9.892570828404773
3371,peaking,3371,-9.892570828404773
3372,server,3372,-9.892570828404773
3373,waling,3373,-9.892570828404773
3374,tired,3374,-9.892570828404773
3375,rises,3375,-9.892570828404773
3376,tilted,3376,-9.892570828404773
3377,creepy,3377,-9.892570828404773
3378,charger,3378,-9.892570828404773
3379,knacks,3379,-9.892570828404773
3380,camp,3380,-9.892570828404773
3381,extreme,3381,-9.892570828404773
3382,hug,3382,-9.892570828404773
3383,swims,3383,-9.892570828404773
3384,showroom,3384,-9.892570828404773
3385,wired,3385,-9.892570828404773
3386,finishing,3386,-9.892570828404773
3387,customer,3387,-9.892570828404773
3388,available,3388,-9.892570828404773
3389,athletic,3389,-9.892570828404773
3390,packaged,3390,-9.892570828404773
3391,rising,3391,-9.892570828404773
3392,signing,3392,-9.892570828404773
3393,moment,3393,-9.892570828404773
3394,fell,3394,-9.892570828404773
3395,bells,3395,-9.892570828404773
3396,shepherd,3396,-9.892570828404773
3397,destination,3397,-9.892570828404773
3398,snowsuit,3398,-9.892570828404773
3399,pro,3399,-9.892570828404773
3400,diced,3400,-9.892570828404773
3401,neutral,3401,-9.922423791554454
3402,captured,3402,-9.922423791554454
3403,unused,3403,-9.922423791554454
3404,standard,3404,-9.922423791554454
3405,destroyed,3405,-9.922423791554454
3406,buy,3406,-9.922423791554454
3407,torn,3407,-9.922423791554454
3408,entry,3408,-9.922423791554454
3409,mannequin,3409,-9.922423791554454
3410,ponies,3410,-9.922423791554454
3411,curiously,3411,-9.922423791554454
3412,climbs,3412,-9.922423791554454
3413,carefully,3413,-9.922423791554454
3414,machinery,3414,-9.922423791554454
3415,partial,3415,-9.922423791554454
3416,grooming,3416,-9.922423791554454
3417,beanie,3417,-9.922423791554454
3418,paneling,3418,-9.922423791554454
3419,recreational,3419,-9.922423791554454
3420,sections,3420,-9.922423791554454
3421,gang,3421,-9.922423791554454
3422,patriotic,3422,-9.922423791554454
3423,archway,3423,-9.922423791554454
3424,vegetarian,3424,-9.922423791554454
3425,casual,3425,-9.922423791554454
3426,drop,3426,-9.922423791554454
3427,ticket,3427,-9.922423791554454
3428,underground,3428,-9.922423791554454
3429,arrows,3429,-9.922423791554454
3430,mosaic,3430,-9.922423791554454
3431,pc,3431,-9.922423791554454
3432,worked,3432,-9.922423791554454
3433,patiently,3433,-9.922423791554454
3434,strips,3434,-9.922423791554454
3435,reins,3435,-9.922423791554454
3436,western,3436,-9.922423791554454
3437,seem,3437,-9.922423791554454
3438,biscuit,3438,-9.922423791554454
3439,because,3439,-9.922423791554454
3440,pregnant,3440,-9.922423791554454
3441,fight,3441,-9.922423791554454
3442,vans,3442,-9.922423791554454
3443,important,3443,-9.922423791554454
3444,plaque,3444,-9.922423791554454
3445,plantains,3445,-9.922423791554454
3446,contest,3446,-9.922423791554454
3447,bridle,3447,-9.922423791554454
3448,seafood,3448,-9.922423791554454
3449,wedge,3449,-9.922423791554454
3450,stuffing,3450,-9.922423791554454
3451,bean,3451,-9.922423791554454
3452,peak,3452,-9.953195450221209
3453,support,3453,-9.953195450221209
3454,royal,3454,-9.953195450221209
3455,lips,3455,-9.953195450221209
3456,hoop,3456,-9.953195450221209
3457,pushes,3457,-9.953195450221209
3458,pic,3458,-9.953195450221209
3459,forehead,3459,-9.953195450221209
3460,contemporary,3460,-9.953195450221209
3461,trimmed,3461,-9.953195450221209
3462,job,3462,-9.953195450221209
3463,every,3463,-9.953195450221209
3464,pencil,3464,-9.953195450221209
3465,film,3465,-9.953195450221209
3466,breads,3466,-9.953195450221209
3467,clad,3467,-9.953195450221209
3468,foraging,3468,-9.953195450221209
3469,starbucks,3469,-9.953195450221209
3470,peach,3470,-9.953195450221209
3471,your,3471,-9.953195450221209
3472,formally,3472,-9.953195450221209
3473,live,3473,-9.953195450221209
3474,aisle,3474,-9.953195450221209
3475,wiping,3475,-9.953195450221209
3476,tails,3476,-9.953195450221209
3477,sectional,3477,-9.953195450221209
3478,eyed,3478,-9.953195450221209
3479,contraption,3479,-9.953195450221209
3480,mice,3480,-9.953195450221209
3481,goers,3481,-9.953195450221209
3482,personnel,3482,-9.953195450221209
3483,jug,3483,-9.953195450221209
3484,instead,3484,-9.953195450221209
3485,cables,3485,-9.953195450221209
3486,glider,3486,-9.953195450221209
3487,spring,3487,-9.953195450221209
3488,waist,3488,-9.953195450221209
3489,spewing,3489,-9.953195450221209
3490,hoagie,3490,-9.953195450221209
3491,thumb,3491,-9.953195450221209
3492,taller,3492,-9.953195450221209
3493,england,3493,-9.953195450221209
3494,docking,3494,-9.953195450221209
3495,overgrown,3495,-9.953195450221209
3496,captivity,3496,-9.953195450221209
3497,moon,3497,-9.953195450221209
3498,sidewalks,3498,-9.953195450221209
3499,spire,3499,-9.953195450221209
3500,ox,3500,-9.953195450221209
3501,fences,3501,-9.953195450221209
3502,levels,3502,-9.953195450221209
3503,channel,3503,-9.953195450221209
3504,peaches,3504,-9.953195450221209
3505,supermarket,3505,-9.953195450221209
3506,brief,3506,-9.953195450221209
3507,yummy,3507,-9.953195450221209
3508,coaster,3508,-9.953195450221209
3509,necklace,3509,-9.953195450221209
3510,ranch,3510,-9.953195450221209
3511,languages,3511,-9.953195450221209
3512,equestrian,3512,-9.953195450221209
3513,wrapping,3513,-9.953195450221209
3514,olympic,3514,-9.953195450221209
3515,robot,3515,-9.953195450221209
3516,caps,3516,-9.953195450221209
3517,bulldog,3517,-9.953195450221209
3518,rugby,3518,-9.953195450221209
3519,murky,3519,-9.953195450221209
3520,chicago,3520,-9.953195450221209
3521,consumption,3521,-9.953195450221209
3522,zucchini,3522,-9.953195450221209
3523,mozzarella,3523,-9.953195450221209
3524,athletes,3524,-9.984944148535789
3525,toned,3525,-9.984944148535789
3526,cloths,3526,-9.984944148535789
3527,focused,3527,-9.984944148535789
3528,radishes,3528,-9.984944148535789
3529,ugly,3529,-9.984944148535789
3530,would,3530,-9.984944148535789
3531,mannequins,3531,-9.984944148535789
3532,sorts,3532,-9.984944148535789
3533,ginger,3533,-9.984944148535789
3534,length,3534,-9.984944148535789
3535,ribbons,3535,-9.984944148535789
3536,combing,3536,-9.984944148535789
3537,rink,3537,-9.984944148535789
3538,glow,3538,-9.984944148535789
3539,awaits,3539,-9.984944148535789
3540,parrots,3540,-9.984944148535789
3541,populated,3541,-9.984944148535789
3542,contact,3542,-9.984944148535789
3543,descending,3543,-9.984944148535789
3544,brushed,3544,-9.984944148535789
3545,activities,3545,-9.984944148535789
3546,gentle,3546,-9.984944148535789
3547,drapes,3547,-9.984944148535789
3548,hovers,3548,-9.984944148535789
3549,downward,3549,-9.984944148535789
3550,peacefully,3550,-9.984944148535789
3551,bubble,3551,-9.984944148535789
3552,pong,3552,-9.984944148535789
3553,hedge,3553,-9.984944148535789
3554,peacock,3554,-9.984944148535789
3555,knick,3555,-9.984944148535789
3556,grapefruit,3556,-9.984944148535789
3557,amusement,3557,-9.984944148535789
3558,barely,3558,-9.984944148535789
3559,readies,3559,-9.984944148535789
3560,markings,3560,-9.984944148535789
3561,hammer,3561,-9.984944148535789
3562,gloomy,3562,-9.984944148535789
3563,mechanical,3563,-9.984944148535789
3564,turtle,3564,-9.984944148535789
3565,trekking,3565,-9.984944148535789
3566,thomas,3566,-9.984944148535789
3567,cheeses,3567,-9.984944148535789
3568,dunkin,3568,-9.984944148535789
3569,demonstration,3569,-10.01773397135878
3570,added,3570,-10.01773397135878
3571,halfway,3571,-10.01773397135878
3572,rod,3572,-10.01773397135878
3573,browns,3573,-10.01773397135878
3574,drain,3574,-10.01773397135878
3575,luxury,3575,-10.01773397135878
3576,converted,3576,-10.01773397135878
3577,teapot,3577,-10.01773397135878
3578,pauses,3578,-10.01773397135878
3579,squats,3579,-10.01773397135878
3580,barge,3580,-10.01773397135878
3581,complex,3581,-10.01773397135878
3582,burners,3582,-10.01773397135878
3583,twelve,3583,-10.01773397135878
3584,sunlit,3584,-10.01773397135878
3585,throughout,3585,-10.01773397135878
3586,makeshift,3586,-10.01773397135878
3587,recording,3587,-10.01773397135878
3588,rundown,3588,-10.01773397135878
3589,retro,3589,-10.01773397135878
3590,taco,3590,-10.01773397135878
3591,fireman,3591,-10.01773397135878
3592,claus,3592,-10.01773397135878
3593,viewer,3593,-10.01773397135878
3594,highchair,3594,-10.01773397135878
3595,sleepy,3595,-10.01773397135878
3596,newborn,3596,-10.01773397135878
3597,ironing,3597,-10.01773397135878
3598,knit,3598,-10.01773397135878
3599,cityscape,3599,-10.01773397135878
3600,symbol,3600,-10.01773397135878
3601,speaks,3601,-10.01773397135878
3602,alleyway,3602,-10.01773397135878
3603,replica,3603,-10.01773397135878
3604,ping,3604,-10.01773397135878
3605,layed,3605,-10.01773397135878
3606,median,3606,-10.01773397135878
3607,graduation,3607,-10.01773397135878
3608,diners,3608,-10.01773397135878
3609,wheelie,3609,-10.01773397135878
3610,nature,3610,-10.01773397135878
3611,deliver,3611,-10.01773397135878
3612,sound,3612,-10.01773397135878
3613,spanish,3613,-10.01773397135878
3614,airstrip,3614,-10.01773397135878
3615,fleet,3615,-10.01773397135878
3616,rally,3616,-10.01773397135878
3617,lands,3617,-10.01773397135878
3618,weathered,3618,-10.01773397135878
3619,retriever,3619,-10.01773397135878
3620,licks,3620,-10.01773397135878
3621,models,3621,-10.01773397135878
3622,bib,3622,-10.01773397135878
3623,fencing,3623,-10.01773397135878
3624,numeral,3624,-10.01773397135878
3625,berry,3625,-10.01773397135878
3626,guide,3626,-10.01773397135878
3627,rhino,3627,-10.01773397135878
3628,concert,3628,-10.01773397135878
3629,groomed,3629,-10.01773397135878
3630,stay,3630,-10.01773397135878
3631,handed,3631,-10.01773397135878
3632,cinnamon,3632,-10.01773397135878
3633,florets,3633,-10.01773397135878
3634,sauerkraut,3634,-10.01773397135878
3635,beautifully,3635,-10.051635523034461
3636,banquet,3636,-10.051635523034461
3637,refridgerator,3637,-10.051635523034461
3638,master,3638,-10.051635523034461
3639,examines,3639,-10.051635523034461
3640,pantry,3640,-10.051635523034461
3641,stylish,3641,-10.051635523034461
3642,stages,3642,-10.051635523034461
3643,gown,3643,-10.051635523034461
3644,hockey,3644,-10.051635523034461
3645,huddle,3645,-10.051635523034461
3646,snowing,3646,-10.051635523034461
3647,int,3647,-10.051635523034461
3648,views,3648,-10.051635523034461
3649,column,3649,-10.051635523034461
3650,dangling,3650,-10.051635523034461
3651,california,3651,-10.051635523034461
3652,animated,3652,-10.051635523034461
3653,loft,3653,-10.051635523034461
3654,batch,3654,-10.051635523034461
3655,th,3655,-10.051635523034461
3656,substance,3656,-10.051635523034461
3657,observe,3657,-10.051635523034461
3658,packing,3658,-10.051635523034461
3659,speech,3659,-10.051635523034461
3660,pumpkin,3660,-10.051635523034461
3661,herded,3661,-10.051635523034461
3662,halloween,3662,-10.051635523034461
3663,rescue,3663,-10.051635523034461
3664,assembly,3664,-10.051635523034461
3665,handled,3665,-10.051635523034461
3666,prey,3666,-10.051635523034461
3667,vines,3667,-10.051635523034461
3668,snuggling,3668,-10.051635523034461
3669,awning,3669,-10.051635523034461
3670,casting,3670,-10.051635523034461
3671,blooming,3671,-10.051635523034461
3672,ways,3672,-10.051635523034461
3673,drops,3673,-10.051635523034461
3674,pelican,3674,-10.051635523034461
3675,sailors,3675,-10.051635523034461
3676,pilots,3676,-10.051635523034461
3677,wander,3677,-10.051635523034461
3678,national,3678,-10.051635523034461
3679,harley,3679,-10.051635523034461
3680,seasoned,3680,-10.051635523034461
3681,streetlights,3681,-10.051635523034461
3682,presented,3682,-10.051635523034461
3683,stormy,3683,-10.051635523034461
3684,root,3684,-10.051635523034461
3685,cactus,3685,-10.051635523034461
3686,stockings,3686,-10.051635523034461
3687,bushel,3687,-10.051635523034461
3688,stalks,3688,-10.051635523034461
3689,half-eaten,3689,-10.051635523034461
3690,sell,3690,-10.051635523034461
3691,freely,3691,-10.051635523034461
3692,tip,3692,-10.051635523034461
3693,wooly,3693,-10.051635523034461
3694,rig,3694,-10.051635523034461
3695,parlor,3695,-10.051635523034461
3696,laden,3696,-10.051635523034461
3697,trophy,3697,-10.051635523034461
3698,streamers,3698,-10.051635523034461
3699,salon,3699,-10.051635523034461
3700,roasted,3700,-10.051635523034461
3701,wrist,3701,-10.051635523034461
3702,almonds,3702,-10.051635523034461
3703,hamburgers,3703,-10.051635523034461
3704,tusk,3704,-10.051635523034461
3705,sour,3705,-10.051635523034461
3706,sesame,3706,-10.051635523034461
3707,salsa,3707,-10.051635523034461
3708,motes,3708,-10.051635523034461
3709,standup,3709,-10.086726842845732
3710,sing,3710,-10.086726842845732
3711,hunched,3711,-10.086726842845732
3712,compartments,3712,-10.086726842845732
3713,playfully,3713,-10.086726842845732
3714,outdated,3714,-10.086726842845732
3715,gathers,3715,-10.086726842845732
3716,skin,3716,-10.086726842845732
3717,swimmers,3717,-10.086726842845732
3718,columns,3718,-10.086726842845732
3719,leopard,3719,-10.086726842845732
3720,letter,3720,-10.086726842845732
3721,idly,3721,-10.086726842845732
3722,boot,3722,-10.086726842845732
3723,fist,3723,-10.086726842845732
3724,dots,3724,-10.086726842845732
3725,companion,3725,-10.086726842845732
3726,famous,3726,-10.086726842845732
3727,goofy,3727,-10.086726842845732
3728,grilling,3728,-10.086726842845732
3729,dude,3729,-10.086726842845732
3730,beauty,3730,-10.086726842845732
3731,playful,3731,-10.086726842845732
3732,shells,3732,-10.086726842845732
3733,slanted,3733,-10.086726842845732
3734,:,3734,-10.086726842845732
3735,discussing,3735,-10.086726842845732
3736,families,3736,-10.086726842845732
3737,underside,3737,-10.086726842845732
3738,establishment,3738,-10.086726842845732
3739,bunt,3739,-10.086726842845732
3740,aboard,3740,-10.086726842845732
3741,changing,3741,-10.086726842845732
3742,bandana,3742,-10.086726842845732
3743,patrol,3743,-10.086726842845732
3744,crying,3744,-10.086726842845732
3745,bug,3745,-10.086726842845732
3746,sight,3746,-10.086726842845732
3747,took,3747,-10.086726842845732
3748,blazer,3748,-10.086726842845732
3749,super,3749,-10.086726842845732
3750,handstand,3750,-10.086726842845732
3751,fix,3751,-10.086726842845732
3752,caramel,3752,-10.086726842845732
3753,croissant,3753,-10.086726842845732
3754,macbook,3754,-10.086726842845732
3755,era,3755,-10.086726842845732
3756,releasing,3756,-10.086726842845732
3757,broadway,3757,-10.086726842845732
3758,might,3758,-10.086726842845732
3759,slippers,3759,-10.086726842845732
3760,bison,3760,-10.086726842845732
3761,controlled,3761,-10.086726842845732
3762,juvenile,3762,-10.086726842845732
3763,lamppost,3763,-10.086726842845732
3764,coated,3764,-10.086726842845732
3765,hearts,3765,-10.086726842845732
3766,snowman,3766,-10.086726842845732
3767,roam,3767,-10.086726842845732
3768,hammock,3768,-10.086726842845732
3769,pumpkins,3769,-10.086726842845732
3770,mitts,3770,-10.086726842845732
3771,waffle,3771,-10.086726842845732
3772,lunging,3772,-10.086726842845732
3773,repairs,3773,-10.123094487016607
3774,brass,3774,-10.123094487016607
3775,evergreen,3775,-10.123094487016607
3776,groceries,3776,-10.123094487016607
3777,spiral,3777,-10.123094487016607
3778,snuggled,3778,-10.123094487016607
3779,depicted,3779,-10.123094487016607
3780,intricate,3780,-10.123094487016607
3781,allowed,3781,-10.123094487016607
3782,celebratory,3782,-10.123094487016607
3783,spaces,3783,-10.123094487016607
3784,litter,3784,-10.123094487016607
3785,masks,3785,-10.123094487016607
3786,lavender,3786,-10.123094487016607
3787,shack,3787,-10.123094487016607
3788,vertical,3788,-10.123094487016607
3789,hitched,3789,-10.123094487016607
3790,beads,3790,-10.123094487016607
3791,hides,3791,-10.123094487016607
3792,races,3792,-10.123094487016607
3793,banners,3793,-10.123094487016607
3794,motorboat,3794,-10.123094487016607
3795,uphill,3795,-10.123094487016607
3796,quaint,3796,-10.123094487016607
3797,maneuver,3797,-10.123094487016607
3798,studying,3798,-10.123094487016607
3799,spreading,3799,-10.123094487016607
3800,rearview,3800,-10.123094487016607
3801,newspapers,3801,-10.123094487016607
3802,clothed,3802,-10.123094487016607
3803,whine,3803,-10.123094487016607
3804,linen,3804,-10.123094487016607
3805,seed,3805,-10.123094487016607
3806,presenting,3806,-10.123094487016607
3807,cockpit,3807,-10.123094487016607
3808,beam,3808,-10.123094487016607
3809,shearing,3809,-10.123094487016607
3810,defensive,3810,-10.123094487016607
3811,coaches,3811,-10.123094487016607
3812,mp3,3812,-10.123094487016607
3813,palace,3813,-10.123094487016607
3814,activity,3814,-10.123094487016607
3815,perfect,3815,-10.123094487016607
3816,product,3816,-10.123094487016607
3817,poured,3817,-10.123094487016607
3818,charter,3818,-10.123094487016607
3819,clocktower,3819,-10.123094487016607
3820,stylized,3820,-10.123094487016607
3821,strap,3821,-10.123094487016607
3822,plank,3822,-10.123094487016607
3823,trolly,3823,-10.123094487016607
3824,receive,3824,-10.123094487016607
3825,boulders,3825,-10.123094487016607
3826,grow,3826,-10.123094487016607
3827,barriers,3827,-10.123094487016607
3828,paddock,3828,-10.123094487016607
3829,canvas,3829,-10.123094487016607
3830,sweets,3830,-10.123094487016607
3831,frisby,3831,-10.123094487016607
3832,parasail,3832,-10.123094487016607
3833,flavors,3833,-10.123094487016607
3834,appetizers,3834,-10.123094487016607
3835,submarine,3835,-10.123094487016607
3836,burrito,3836,-10.123094487016607
3837,nokia,3837,-10.123094487016607
3838,ware,3838,-10.160834814999452
3839,flowering,3839,-10.160834814999452
3840,modified,3840,-10.160834814999452
3841,chatting,3841,-10.160834814999452
3842,utensil,3842,-10.160834814999452
3843,testing,3843,-10.160834814999452
3844,robes,3844,-10.160834814999452
3845,fairly,3845,-10.160834814999452
3846,overlook,3846,-10.160834814999452
3847,preforming,3847,-10.160834814999452
3848,frog,3848,-10.160834814999452
3849,nook,3849,-10.160834814999452
3850,grind,3850,-10.160834814999452
3851,community,3851,-10.160834814999452
3852,miscellaneous,3852,-10.160834814999452
3853,architectural,3853,-10.160834814999452
3854,styrofoam,3854,-10.160834814999452
3855,aprons,3855,-10.160834814999452
3856,ceilings,3856,-10.160834814999452
3857,coral,3857,-10.160834814999452
3858,pop,3858,-10.160834814999452
3859,glaze,3859,-10.160834814999452
3860,dolly,3860,-10.160834814999452
3861,carving,3861,-10.160834814999452
3862,wrought,3862,-10.160834814999452
3863,reception,3863,-10.160834814999452
3864,toss,3864,-10.160834814999452
3865,pane,3865,-10.160834814999452
3866,india,3866,-10.160834814999452
3867,laughs,3867,-10.160834814999452
3868,cheeseburger,3868,-10.160834814999452
3869,layers,3869,-10.160834814999452
3870,headlights,3870,-10.160834814999452
3871,my,3871,-10.160834814999452
3872,tosses,3872,-10.160834814999452
3873,blade,3873,-10.160834814999452
3874,wavy,3874,-10.160834814999452
3875,packaging,3875,-10.160834814999452
3876,nails,3876,-10.160834814999452
3877,instructor,3877,-10.160834814999452
3878,rowboat,3878,-10.160834814999452
3879,maintenance,3879,-10.160834814999452
3880,buds,3880,-10.160834814999452
3881,arrive,3881,-10.160834814999452
3882,wants,3882,-10.160834814999452
3883,seasoning,3883,-10.160834814999452
3884,workspace,3884,-10.160834814999452
3885,overturned,3885,-10.160834814999452
3886,coca-cola,3886,-10.160834814999452
3887,pokes,3887,-10.160834814999452
3888,region,3888,-10.160834814999452
3889,direct,3889,-10.160834814999452
3890,blades,3890,-10.160834814999452
